No,VF,LCD,PLD,ASA,Density,Kr_free-energy,Xe_free-energy,Kr_Henry,Xe_Henry,Kr_voro,Xe_voro,Adsorption_Kr,Adsorption_Xe,Selectivity
1660,0.24618073120458167,0.00993451906431015,0.00603280252060092,0.03418450481993859,0.3942872632673658,0.9097627596319661,0.9057647027939348,0.13305859110192386,0.10316623773743544,0.2872033971339986,0.27576584483216765,0.052182841,0.040822382,3.129180491
1662,0.19558072322061765,0.013979550087462572,0.016516104851981774,0.03688290769443117,0.4562493856460065,0.8797554530718117,0.8726786893814783,0.1528388121877574,0.13427346672493778,0.26669217297453346,0.2556393905755845,0.071924619,0.093177107,5.181931211
1663,0.5623784272419832,0.03702761021398955,0.03944175096499805,0.16748005467211707,0.2393137270069153,0.8457361488272179,0.8472162474753704,0.24144904118932475,0.19512418027174533,0.20700443367097027,0.19988059969103847,0.420259448,0.542779825,5.16614037
1669,0.4888823301133526,0.026883879951818748,0.004874027072202823,0.09274361753789988,0.2518658554040695,0.7711702340060789,0.7626004160846735,0.30269389727360596,0.2669152032435285,0.1444228378593194,0.13655233188711155,0.665011054,1.724675687,10.37381666
1672,0.23291557132570234,0.0238488714224855,0.0249271010537261,0.04043057260235003,0.40887305490183445,0.8341069093380525,0.8298130158397625,0.2129562872038624,0.18852935058186476,0.20591953307381702,0.1980170504392038,0.176398439,0.322212711,7.306475337
1673,0.23304863739256826,0.02333319474296608,0.024523261429706497,0.036180620068783434,0.4485616037632742,0.8304264047609675,0.8252688932080391,0.2124823071258447,0.1896716870924634,0.23596262873634152,0.22806728916119395,0.16617353,0.320721099,7.720148907
1674,0.48049916790079983,0.04026845556702441,0.0280287546451279,0.08219827761154203,0.349062811652268,0.8231804163522572,0.8254225529396593,0.2472919788826351,0.21060565805590764,0.03226487348445044,0.020410209775190008,0.344609148,0.610514205,7.08645384
1675,0.31001099649250935,0.0022223869238180774,0.004874391658080665,0.0233809506460234,0.38625957945483774,0.7262321679179478,0.7247948383787531,0.3050568580429124,0.27533427044341896,0.11662866189633271,0.10934157034226782,0.394131956,1.51894006,15.41554839
1676,0.3219509492300601,0.00381750179414269,0.0055754903011649495,0.028097421410308337,0.3782993761724898,0.7309264008385961,0.7270187529894904,0.30479967016962417,0.2766163224506097,0.15338719354521557,0.14188611150416428,0.395705786,1.550737535,15.67566197
1678,0.6919989555404457,0.0892314682082736,0.09601126035636569,0.11632941684108761,0.2925341215925675,0.8757063774003248,0.8796075032273394,0.21070552991834346,0.1632513137510091,0.10972889607980645,0.09621882482076838,0.239240462,0.229575734,3.838409809
1680,0.396807156074935,0.022466221610817766,0.024375847206433626,0.060370166219195394,0.4786504223868808,0.8673799201956321,0.8689520365219743,0.17821782327045788,0.14852540915909618,0.0850597982750087,0.07568359947320896,0.120574558,0.143895571,4.773662815
1681,0.0784269583998391,0.014325182412038798,0.012742276430470913,0.009119117205356747,0.5094815268424677,0.7305469430114497,0.7243063621792869,0.2558143126603234,0.2503015459101779,0.6347574521634005,0.6333718993617823,0.128053736,0.544181669,16.99854096
