ap-rdf_1,ap-rdf_2,ap-rdf_3,ap-rdf_4,ap-rdf_5,ap-rdf_6,ap-rdf_7,ap-rdf_8,ap-rdf_9,ap-rdf_10,ap-rdf_11,ap-rdf_12,ap-rdf_13,ap-rdf_14,ap-rdf_15,ap-rdf_16,ap-rdf_17,ap-rdf_18,ap-rdf_19,ap-rdf_20,ap-rdf_21,ap-rdf_22,ap-rdf_23,ap-rdf_24,ap-rdf_25,ap-rdf_26,ap-rdf_27,ap-rdf_28,ap-rdf_29,ap-rdf_30,ap-rdf_31,ap-rdf_32,ap-rdf_33,ap-rdf_34,ap-rdf_35,ap-rdf_36,ap-rdf_37,ap-rdf_38,ap-rdf_39,ap-rdf_40,ap-rdf_41,ap-rdf_42,ap-rdf_43,ap-rdf_44,ap-rdf_45,ap-rdf_46,ap-rdf_47,ap-rdf_48,ap-rdf_49,ap-rdf_50,ap-rdf_51,ap-rdf_52,ap-rdf_53,ap-rdf_54,ap-rdf_55,ap-rdf_56,ap-rdf_57,ap-rdf_58,ap-rdf_59,ap-rdf_60,ap-rdf_61,ap-rdf_62,ap-rdf_63,ap-rdf_64,ap-rdf_65,ap-rdf_66,ap-rdf_67,ap-rdf_68,ap-rdf_69,ap-rdf_70,ap-rdf_71,ap-rdf_72,ap-rdf_73,ap-rdf_74,ap-rdf_75,ap-rdf_76,ap-rdf_77,ap-rdf_78,ap-rdf_79,ap-rdf_80,ap-rdf_81,ap-rdf_82,ap-rdf_83,ap-rdf_84,ap-rdf_85,ap-rdf_86,ap-rdf_87,ap-rdf_88,ap-rdf_89,ap-rdf_90,ap-rdf_91,ap-rdf_92,ap-rdf_93,ap-rdf_94,ap-rdf_95,ap-rdf_96,ap-rdf_97,ap-rdf_98,ap-rdf_99,ap-rdf_100,ap-rdf_101,ap-rdf_102,ap-rdf_103,ap-rdf_104,ap-rdf_105,ap-rdf_106,ap-rdf_107,ap-rdf_108,ap-rdf_109,ap-rdf_110,ap-rdf_111,ap-rdf_112,ap-rdf_113,ap-rdf_114,ap-rdf_115,ap-rdf_116,ap-rdf_117,ap-rdf_118,ap-rdf_119,ap-rdf_120,ap-rdf_121
1.82E-09,2.15E-07,7.43E-06,8.18E-05,0.000361462,0.00082432,0.000831884,0.000374345,0.000521556,0.001180685,0.001546722,0.001354361,0.001068753,0.000919519,0.001036446,0.001205517,0.001292712,0.001580301,0.001601051,0.001616006,0.00176693,0.001576032,0.001339859,0.001338485,0.001616144,0.0020788,0.002220488,0.00202087,0.001993276,0.002105212,0.002126082,0.002142689,0.002260289,0.002557768,0.003006853,0.003230471,0.003327991,0.003518534,0.003666296,0.003830134,0.004108802,0.004504602,0.004965818,0.005195758,0.005118765,0.005038363,0.005053692,0.00486299,0.004743899,0.00497736,0.005512154,0.005696074,0.005381345,0.005307744,0.005501726,0.00542101,0.00507703,0.005048434,0.005372952,0.005537302,0.005217459,0.004855357,0.004880321,0.005033786,0.004885944,0.0046843,0.004725803,0.004907529,0.0048611,0.004612695,0.004572592,0.004658675,0.00468503,0.004629706,0.004605678,0.004672652,0.004788267,0.004822547,0.004670958,0.004502041,0.00446214,0.004517929,0.004464458,0.004259925,0.00424234,0.004204069,0.004016928,0.003846893,0.003757431,0.003792554,0.003740742,0.003765879,0.003816439,0.003783201,0.003710427,0.003597041,0.003469339,0.0033293,0.003332567,0.003326845,0.003148339,0.003006336,0.003058682,0.003150905,0.003069213,0.002834499,0.002775864,0.002845204,0.002745432,0.002624867,0.002563176,0.002541094,0.002523963,0.002508928,0.002454562,0.002398197,0.002281964,0.002189443,0.002187489,0.002176602,0.002100171
2.57E-09,2.68E-07,8.32E-06,8.26E-05,0.00033792,0.000774998,0.00084376,0.000431273,0.000511819,0.001124994,0.001576933,0.001360286,0.000924223,0.000791617,0.000939468,0.001143377,0.001129759,0.00106785,0.00125878,0.00140056,0.001340254,0.001204384,0.001071385,0.001077784,0.001099021,0.00113286,0.001266714,0.001358825,0.001416652,0.00134322,0.00118381,0.001220575,0.001406181,0.001521051,0.001564154,0.001638487,0.001761915,0.001853798,0.002002853,0.002081239,0.002179668,0.002340169,0.002581951,0.002786782,0.002731019,0.002741006,0.003114798,0.00340295,0.003159798,0.003341461,0.004058667,0.004690046,0.00508699,0.005206414,0.005560048,0.006341203,0.006761317,0.006561092,0.006471192,0.006562787,0.006399649,0.006145204,0.006004301,0.005879019,0.00563961,0.005373087,0.005317404,0.005183323,0.004729137,0.004428245,0.004598231,0.004718976,0.00456921,0.004641826,0.004822811,0.004678651,0.004413683,0.004149067,0.003921253,0.004033326,0.004296592,0.004264353,0.004046928,0.004037695,0.004320717,0.004281242,0.003914231,0.003831737,0.004074611,0.00431553,0.004402392,0.004267442,0.00419957,0.004329464,0.004429199,0.00438775,0.004263646,0.004186478,0.00411837,0.004171877,0.004280844,0.004075261,0.003818547,0.003715126,0.003695867,0.003584947,0.003305588,0.003212522,0.003093673,0.00280678,0.002563657,0.002473274,0.002420738,0.002256742,0.002108696,0.002047535,0.002024746,0.001871657,0.001516989,0.001346919,0.001361911
2.02E-09,2.38E-07,8.12E-06,8.46E-05,0.000333584,0.000744799,0.000890368,0.000480529,0.000457005,0.000914715,0.001415533,0.001577782,0.001383018,0.001488792,0.001797727,0.002137811,0.002701931,0.003027474,0.003330073,0.003822796,0.003892862,0.00368858,0.003514657,0.003398371,0.003465206,0.003715876,0.003843931,0.003953716,0.004340877,0.004712625,0.004828769,0.004883153,0.005089709,0.005363422,0.005417774,0.005620021,0.006103481,0.006466957,0.006547271,0.006430248,0.006526049,0.006618882,0.006582648,0.006706159,0.007004588,0.007079529,0.006923554,0.006828525,0.006763254,0.006578548,0.006412333,0.006457258,0.006639632,0.0065373,0.006210308,0.006201674,0.006251883,0.006087216,0.006024317,0.005953076,0.005946444,0.005927645,0.005811782,0.006071211,0.006271113,0.006042439,0.005810999,0.005902272,0.005983507,0.005954456,0.005821456,0.005849999,0.005998292,0.005931317,0.005702779,0.00562297,0.005770988,0.005763363,0.005789723,0.006011638,0.006000083,0.005856224,0.005789522,0.005890891,0.005985265,0.005767421,0.005487373,0.005320858,0.005197604,0.004986561,0.004807125,0.004711868,0.004542452,0.004414988,0.004302035,0.004192012,0.00417614,0.004030866,0.00371721,0.003553072,0.00340177,0.003177375,0.003019223,0.002889495,0.0027007,0.002539326,0.002386666,0.00223194,0.002122122,0.002078601,0.002036525,0.00197043,0.001831504,0.001719154,0.001705939,0.001683148,0.001576916,0.001491206,0.001422683,0.001349727,0.001285237
5.72E-10,7.47E-08,2.90E-06,3.63E-05,0.000178382,0.00040199,0.000367687,0.000157685,0.000281598,0.000664364,0.000802885,0.000591886,0.000352163,0.000335433,0.000530315,0.000625058,0.000613,0.000592297,0.000627055,0.00072697,0.000638302,0.000461006,0.00043327,0.000534652,0.000703461,0.000794339,0.000660184,0.000635072,0.000724856,0.000651424,0.000566137,0.000564299,0.000657808,0.000824047,0.000853517,0.000769781,0.000782021,0.000775905,0.000738249,0.000732568,0.000712153,0.000812263,0.00090685,0.000886502,0.000895726,0.000876839,0.000814944,0.000829128,0.000784189,0.000764374,0.000932693,0.001049199,0.001006879,0.000920234,0.000865758,0.000942884,0.001011303,0.0009551,0.001025066,0.00120616,0.001300395,0.001228415,0.001001306,0.000962274,0.001102981,0.001095679,0.001075557,0.001116313,0.001119706,0.001059335,0.000916951,0.000791784,0.000735042,0.000742683,0.000856104,0.000882505,0.000720595,0.000651812,0.000705137,0.000652359,0.000560455,0.000530789,0.000580732,0.000671912,0.000644486,0.000580773,0.000544052,0.000476287,0.000451983,0.000461891,0.000450073,0.000473734,0.000519932,0.000505637,0.000470455,0.000420212,0.000404065,0.000424744,0.000417785,0.000455154,0.00048743,0.000497429,0.000504396,0.00045325,0.000404411,0.00040067,0.000419889,0.000432339,0.00044913,0.000433659,0.000418283,0.000388422,0.000341944,0.000322728,0.000318399,0.000336258,0.000375834,0.000365379,0.000342613,0.000342691,0.000329064
3.06E-10,4.57E-08,1.99E-06,2.72E-05,0.000140738,0.000359892,0.000414977,0.000188096,0.000184474,0.000501905,0.000763846,0.000646671,0.000415411,0.000288236,0.000428278,0.000598479,0.00056673,0.000522339,0.000549152,0.000629812,0.000716314,0.000589166,0.000403032,0.000419166,0.000514702,0.000614952,0.000701121,0.000635209,0.000575262,0.000591968,0.000528682,0.000461522,0.000514026,0.000560507,0.00064106,0.000730088,0.00069513,0.000600183,0.000585705,0.000659518,0.000685883,0.000665815,0.000730563,0.000805273,0.00084201,0.000800954,0.000757454,0.000784782,0.000799402,0.000800136,0.000822489,0.000806169,0.000812791,0.00085462,0.000859409,0.000839067,0.000867494,0.000910302,0.000895876,0.000916563,0.001013906,0.00112939,0.001169619,0.001162837,0.001244137,0.001365683,0.001395759,0.001383476,0.001374441,0.001344472,0.00132794,0.001261909,0.001108816,0.00095458,0.000777879,0.000679631,0.000648477,0.00061966,0.000614189,0.000631263,0.000607467,0.000610317,0.000675225,0.00067739,0.000638165,0.000628516,0.000645108,0.000653125,0.000599644,0.00052145,0.000513122,0.000533686,0.000482753,0.000432463,0.000421989,0.0003958,0.000376477,0.000379201,0.000406367,0.000446217,0.000446367,0.000420226,0.000406012,0.000399014,0.00040989,0.000436111,0.000461333,0.000482796,0.000484543,0.00043703,0.000402745,0.000396412,0.000368144,0.000361335,0.000371568,0.000366013,0.00038524,0.000365584,0.000304003,0.000282816,0.00028293
1.19E-09,1.28E-07,4.10E-06,4.21E-05,0.000174914,0.000388348,0.000398758,0.000191934,0.00026508,0.000587775,0.000807763,0.000667232,0.000443817,0.000383871,0.000461783,0.000594143,0.000569083,0.000534511,0.000610512,0.000677397,0.00074251,0.000631465,0.000434157,0.000420123,0.000516741,0.000614088,0.000708797,0.000707021,0.000621927,0.000633465,0.000601466,0.000474415,0.000492816,0.000600279,0.000671908,0.000743528,0.000789112,0.000716942,0.000611927,0.000618971,0.000687658,0.00070079,0.000734817,0.000814844,0.000863947,0.000898469,0.000826452,0.000739627,0.000779821,0.000852625,0.000865408,0.000875482,0.000904564,0.000912997,0.000881387,0.000873662,0.00092593,0.000947331,0.000973781,0.001019068,0.001083995,0.001166233,0.001237071,0.001238972,0.001264564,0.001302976,0.001390871,0.001540011,0.001557132,0.001490974,0.001433212,0.001369345,0.001311539,0.00121943,0.001080047,0.000894818,0.000782729,0.000731858,0.000677598,0.000638591,0.000639426,0.00064657,0.000662515,0.000673299,0.000671439,0.000673886,0.000660753,0.000670611,0.000678526,0.000659751,0.000602658,0.000563563,0.000567494,0.000546621,0.00050471,0.000460031,0.000441202,0.000444272,0.000449028,0.000468693,0.000478021,0.00046798,0.000459149,0.000439179,0.000409898,0.000410839,0.000438864,0.000466354,0.000496843,0.000506002,0.000466189,0.000445606,0.000423189,0.000385263,0.000382919,0.000381563,0.000385877,0.000426544,0.000407082,0.000353497,0.000329431
7.91E-10,1.00E-07,3.79E-06,4.64E-05,0.000226539,0.000514343,0.000469821,0.000199737,0.000354703,0.00084213,0.001027275,0.000773613,0.000461952,0.000441532,0.000684247,0.000794911,0.000783594,0.000749068,0.000799682,0.000935718,0.000796088,0.000539297,0.000540386,0.000621293,0.000749799,0.000969415,0.000895172,0.000790045,0.000823562,0.000727036,0.00065233,0.000683393,0.000718488,0.000970052,0.001156987,0.001064669,0.000922402,0.000820596,0.00085983,0.000907228,0.000915555,0.001100308,0.0012898,0.001277004,0.001211645,0.001032203,0.000904031,0.000992081,0.001063714,0.001237869,0.001422218,0.001309358,0.001262417,0.00124389,0.001114838,0.001039485,0.001048713,0.001176021,0.001395687,0.001485016,0.001316322,0.001175947,0.00113129,0.001116845,0.001102089,0.00109153,0.001288155,0.001515833,0.001520538,0.001347345,0.001182949,0.001232133,0.001379206,0.001357404,0.001323976,0.0015311,0.001644112,0.001562268,0.001364086,0.001141968,0.00118066,0.001303814,0.00129626,0.001315422,0.001268265,0.001209239,0.001154769,0.00099687,0.000880881,0.000863206,0.000926698,0.001045772,0.001049882,0.000923886,0.000858712,0.000824809,0.000773908,0.000733843,0.000679864,0.000748666,0.000886304,0.000850875,0.000723486,0.000655403,0.000611778,0.000615177,0.000634865,0.000635087,0.000692638,0.000739632,0.000723245,0.000680203,0.000616294,0.000568193,0.000598175,0.000669793,0.000731364,0.000737935,0.000683542,0.000670726,0.000653231
6.05E-10,8.43E-08,3.56E-06,4.93E-05,0.000265758,0.000631176,0.000594807,0.000247639,0.000401246,0.00099972,0.001270027,0.000986455,0.000605614,0.00050547,0.000776472,0.000959308,0.000935928,0.000914976,0.000923693,0.001069491,0.001045378,0.000728223,0.000627187,0.000721133,0.00079926,0.001039152,0.001079363,0.000938422,0.000996676,0.000869239,0.000697022,0.00072736,0.000789901,0.000973685,0.001190832,0.00117058,0.001087548,0.001036395,0.000918062,0.000928982,0.000975875,0.001095318,0.001351735,0.001363777,0.001293045,0.001295388,0.001135204,0.001076652,0.001130796,0.001115495,0.001341764,0.001555021,0.001475951,0.001405635,0.001306399,0.001214559,0.001267849,0.001249801,0.001346074,0.001606692,0.00164637,0.001591025,0.00151379,0.001391174,0.001315922,0.001339273,0.001435696,0.001650198,0.001717319,0.001641113,0.001640492,0.001541756,0.00144897,0.001398809,0.001361055,0.001537428,0.001778686,0.001681007,0.001535747,0.001524517,0.001485496,0.001475057,0.001438653,0.001407107,0.001738819,0.001996602,0.001780627,0.001607614,0.001604276,0.0017337,0.001786216,0.001651494,0.00170445,0.001949398,0.001975189,0.001858737,0.0016896,0.001525206,0.001497346,0.00147919,0.00148839,0.001588516,0.001587597,0.001478296,0.001325276,0.001139658,0.001036585,0.001049536,0.00110367,0.001209286,0.001233707,0.001092685,0.001032173,0.000994397,0.00089883,0.000875009,0.000879755,0.000930842,0.001018101,0.00099485,0.000911909
5.33E-10,6.85E-08,2.62E-06,3.27E-05,0.000164543,0.000398996,0.000459377,0.000315673,0.000336413,0.000667927,0.000933119,0.000835453,0.000515761,0.000378077,0.000561395,0.000742011,0.000789476,0.000753735,0.0006614,0.000713563,0.000807786,0.000694959,0.000547606,0.000586098,0.000657439,0.000778325,0.000808829,0.000700879,0.000737305,0.000770223,0.000762816,0.000798708,0.000859071,0.000882543,0.000992393,0.00089062,0.000785271,0.000946514,0.000981616,0.000989617,0.001187667,0.001208245,0.001122241,0.001102498,0.000972953,0.000934149,0.001115441,0.001110816,0.001073063,0.001187122,0.001239719,0.001186727,0.001038977,0.000977724,0.001043223,0.000967391,0.001060097,0.001319114,0.001290115,0.001175217,0.001149786,0.001117113,0.001092819,0.001130193,0.001246639,0.001402372,0.001440856,0.00143716,0.00139517,0.001242141,0.001149728,0.001234447,0.001239976,0.001216219,0.001288983,0.001254461,0.001172914,0.000989216,0.000834344,0.000853539,0.000879048,0.000852915,0.000939549,0.000960323,0.000830834,0.000761016,0.00069628,0.000646429,0.000656727,0.000673013,0.000710205,0.00075491,0.000719967,0.000654079,0.00060098,0.000552076,0.000569021,0.000592382,0.000585647,0.000631279,0.000629514,0.000569722,0.000561872,0.000593505,0.00055421,0.000526892,0.000560934,0.000605466,0.000622017,0.000611547,0.000607257,0.000618729,0.000655296,0.000639397,0.000594375,0.000574363,0.000578354,0.000568042,0.000526348,0.00050358,0.000470989
4.98E-10,6.34E-08,2.40E-06,2.92E-05,0.000143245,0.000350195,0.000363107,0.00015793,0.000215453,0.000539156,0.000741679,0.00062248,0.000419438,0.000291516,0.000393045,0.000536373,0.000572503,0.000611307,0.000551018,0.000561609,0.000633038,0.000493284,0.000358504,0.000390523,0.000467861,0.000571578,0.000617453,0.00051592,0.000474026,0.000494414,0.000427544,0.000409848,0.000497858,0.000511638,0.000547071,0.000589786,0.000552082,0.000526649,0.000474388,0.000448771,0.000480351,0.000500291,0.000557689,0.000585309,0.000538232,0.00051863,0.000477778,0.000449004,0.000462188,0.000495918,0.000524482,0.000571599,0.000609864,0.000562365,0.000544137,0.000527362,0.000482942,0.000534059,0.000554411,0.00057218,0.000634148,0.000584935,0.000531624,0.000530545,0.000505884,0.000524516,0.000564446,0.000567412,0.000585866,0.000594903,0.000572524,0.000593527,0.00059149,0.000599968,0.000623541,0.000656212,0.000726312,0.000730785,0.000688114,0.000724816,0.000818422,0.000836403,0.00078682,0.00086147,0.000997767,0.001034362,0.000975316,0.000927098,0.001009295,0.001154015,0.001153527,0.001034035,0.000985209,0.001220157,0.00132835,0.001095447,0.000956281,0.000981652,0.001086243,0.001013523,0.00085657,0.000872689,0.000920872,0.000910024,0.000855905,0.000743988,0.000646512,0.00060306,0.000589218,0.000582567,0.000535403,0.00049228,0.000501046,0.000468695,0.000361753,0.000281732,0.000254243,0.00023624,0.000227464,0.000219363,0.000215311
3.85E-10,3.46E-08,9.04E-07,7.42E-06,2.60E-05,5.65E-05,5.75E-05,2.69E-05,3.63E-05,8.20E-05,0.000114194,8.16E-05,4.00E-05,3.12E-05,5.15E-05,7.35E-05,6.51E-05,5.24E-05,4.49E-05,6.30E-05,7.86E-05,5.16E-05,2.28E-05,2.69E-05,4.56E-05,5.20E-05,4.45E-05,2.98E-05,3.18E-05,4.42E-05,3.24E-05,1.83E-05,2.00E-05,3.16E-05,5.21E-05,5.40E-05,3.90E-05,3.19E-05,3.44E-05,4.50E-05,3.85E-05,2.68E-05,3.32E-05,4.63E-05,4.63E-05,4.09E-05,3.09E-05,2.38E-05,2.81E-05,3.38E-05,2.60E-05,1.88E-05,1.68E-05,1.43E-05,1.08E-05,8.52E-06,6.61E-06,6.44E-06,4.33E-06,1.23E-06,4.70E-07,4.48E-07,1.55E-07,1.54E-08,4.38E-10,3.58E-12,8.38E-15,5.61E-18,1.08E-21,5.93E-26,9.34E-31,4.21E-36,5.46E-42,2.02E-48,2.15E-55,6.53E-63,5.69E-71,1.42E-79,1.02E-88,2.09E-98,1.22E-108,2.06E-119,9.89E-131,1.37E-142,5.44E-155,6.16E-168,2.00E-181,1.86E-195,4.97E-210,3.79E-225,8.31E-241,5.21E-257,9.36E-274,4.82E-291,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.80E-10,3.43E-08,9.06E-07,7.62E-06,2.76E-05,5.87E-05,5.57E-05,2.55E-05,4.13E-05,9.30E-05,0.000115318,7.53E-05,3.31E-05,3.33E-05,6.17E-05,7.57E-05,6.50E-05,5.15E-05,5.09E-05,7.72E-05,7.13E-05,3.42E-05,2.18E-05,4.08E-05,6.18E-05,5.45E-05,3.04E-05,2.85E-05,4.31E-05,3.60E-05,2.19E-05,2.09E-05,3.34E-05,5.49E-05,5.53E-05,3.87E-05,2.91E-05,3.43E-05,4.80E-05,3.77E-05,2.91E-05,3.78E-05,4.46E-05,4.65E-05,3.97E-05,2.65E-05,2.32E-05,3.14E-05,3.36E-05,2.41E-05,1.67E-05,1.37E-05,1.29E-05,1.14E-05,7.67E-06,5.84E-06,5.84E-06,2.90E-06,5.82E-07,4.06E-07,4.37E-07,1.43E-07,1.35E-08,3.64E-10,2.81E-12,6.21E-15,3.94E-18,7.16E-22,3.72E-26,5.55E-31,2.37E-36,2.90E-42,1.02E-48,1.02E-55,2.94E-63,2.43E-71,5.73E-80,3.88E-89,7.52E-99,4.18E-109,6.66E-120,3.04E-131,3.97E-143,1.49E-155,1.60E-168,4.90E-182,4.31E-196,1.09E-210,7.86E-226,1.63E-241,9.66E-258,1.65E-274,7.99E-292,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.11E-10,2.69E-08,1.04E-06,1.35E-05,7.59E-05,0.000212468,0.000245106,0.00011437,0.000124244,0.00029541,0.000407335,0.00031375,0.000152608,0.000137526,0.000294005,0.000349331,0.000265276,0.000225725,0.000239662,0.000327908,0.000343335,0.000218883,0.000190851,0.000228164,0.000308833,0.000310981,0.000237432,0.00027608,0.000361707,0.000360748,0.000295044,0.000204683,0.000180205,0.000253204,0.0003274,0.000293838,0.000317415,0.00033201,0.000279021,0.000234312,0.000211861,0.000226515,0.000273013,0.000282607,0.000328508,0.000346453,0.000336179,0.000306426,0.000227382,0.000208226,0.000275679,0.000312249,0.000293358,0.000240375,0.000203933,0.00027469,0.000325531,0.000253561,0.000161401,0.000136002,0.000231556,0.000318126,0.000226797,0.000131766,0.000137017,0.000183513,0.000252168,0.000226888,0.000137604,0.000139525,0.000178675,0.000197016,0.000184818,0.000156191,0.000168393,0.000195513,0.000184508,0.000148246,0.00013167,0.000171339,0.000170877,0.00015261,0.000165572,0.000175589,0.000181566,0.000171006,0.000140824,0.000136844,0.000166084,0.000176586,0.000161341,0.000151343,0.000167538,0.000201109,0.000200968,0.000177909,0.000156841,0.000153482,0.000194923,0.00021094,0.000216616,0.000194581,0.000174036,0.000185907,0.000196238,0.000204447,0.000204128,0.000205022,0.000216164,0.000204854,0.000221466,0.000224787,0.000187979,0.000167114,0.000176184,0.000155682,0.000133885,0.000134318,0.000134201,0.000129643,0.000113507
4.16E-10,5.30E-08,2.06E-06,2.77E-05,0.000158297,0.000401923,0.000378889,0.000164109,0.000292816,0.000668339,0.00074736,0.000459181,0.000251406,0.000357859,0.000588446,0.000597048,0.000552441,0.000546424,0.000587988,0.000614021,0.000554352,0.000518607,0.000515986,0.000580627,0.000652537,0.000688183,0.000650141,0.000553877,0.000629064,0.000737489,0.000626211,0.000512217,0.000524566,0.000746364,0.000974938,0.000770279,0.000491581,0.000590305,0.000817457,0.000791127,0.000596152,0.000559815,0.000817308,0.00101091,0.000876624,0.000613394,0.000588572,0.000852608,0.000849611,0.000618615,0.000637323,0.000737776,0.000742396,0.00063368,0.000579746,0.000676097,0.000654399,0.000599946,0.000549833,0.000558839,0.000639533,0.000595342,0.000504456,0.000595243,0.000606168,0.000473885,0.000405239,0.000466019,0.000606194,0.000578243,0.000406762,0.000360211,0.000450372,0.000490878,0.000392429,0.000335689,0.000377888,0.000456344,0.000465529,0.000351668,0.00027204,0.000351777,0.000480132,0.000457231,0.000395075,0.000382435,0.000395379,0.000420009,0.000412231,0.000401853,0.000416288,0.0004579,0.000475276,0.000452096,0.000437294,0.000445558,0.000426996,0.000397533,0.000413623,0.000433006,0.000471798,0.000448587,0.000387956,0.000389756,0.000408058,0.000403502,0.000380335,0.000351063,0.000367415,0.000422636,0.000413118,0.000380559,0.000329672,0.00030909,0.000373086,0.00041357,0.000413905,0.000355126,0.000326787,0.000383217,0.000409787
4.06E-10,4.30E-08,1.45E-06,1.69E-05,8.39E-05,0.000206692,0.0002131,9.45E-05,0.000123315,0.000309601,0.000420299,0.00031369,0.000170805,0.000125814,0.000214636,0.000289594,0.000277751,0.000265089,0.000251434,0.000318181,0.00035475,0.000244417,0.000159259,0.000175875,0.000248903,0.000361772,0.000392513,0.000265321,0.000223432,0.000330431,0.000322265,0.00020011,0.000159018,0.000201681,0.000322871,0.000391258,0.000293713,0.000212274,0.00021434,0.000276262,0.000283377,0.000231308,0.000234434,0.00030987,0.000359699,0.000355532,0.000295438,0.000217932,0.000231744,0.000297592,0.000274485,0.000280943,0.000297201,0.000293386,0.000319482,0.000304084,0.000233646,0.000176869,0.000205562,0.000259272,0.000258618,0.000237003,0.000202191,0.000188998,0.000232222,0.000239166,0.000182007,0.000135038,0.000153853,0.000240647,0.000264946,0.000208925,0.000149279,0.000134552,0.000190019,0.000201854,0.000154523,0.000153442,0.000180726,0.000195339,0.000190375,0.000144593,0.00011577,0.000138958,0.000153365,0.000149711,0.000162455,0.000163193,0.000169249,0.000170115,0.000148783,0.00012934,0.000126148,0.000154153,0.000204526,0.000208701,0.00017295,0.000159888,0.000167072,0.000173501,0.000165038,0.000153405,0.000180828,0.000235451,0.000238228,0.000213036,0.000179395,0.0001645,0.000186725,0.00020027,0.000201985,0.000208464,0.000211541,0.00021762,0.000206597,0.000173383,0.000165716,0.000179478,0.000198046,0.000195853,0.000155985
